258417274036310016,"RT @IngrahamAngle: Obama's ONLY mention of terror was perfunctory at the end of his 9/12 spch--prob, Mitt nvr mentioned UN Speech, Susan ...",101,-1,0
,"""RT @kumailn: \""How?\"" - The question that haunts Mitt Romney's nightmares #debate"",101,258379402059055104",,,-1
258377225110425600,RT @washingtonpost: Obama: Very little of what Gov. Romney said is true... our oil imports are at their lowest levels in 20 years http:/ ...,101,,-1
258423698590158848,"RT @DRUDGE_REPORT: Obama touts fair pay, despite history of paying women less... http://t.co/HC7ZRRJb",101,-1,
258417382853312512,RT @JonathanStein4: CNN Poll: 67% of debate watchers said Romney won -- no one has topped 60% since that question was first asked in 198 ...,101,,1
,"""RT @TruthTeam2012: FACT: Romney said standing up to China, for American tire workers was \""bad for the nation and our workers.\"" http://t. ..."",101,258387065060859905",,,-1
258417521307312129,RT @zachbraff: You realize we're now gonna have to watch Obama call Libya an act of terrorism in the rose garden on a loop till 11/6.,101,0,
,"""RT @VIRGlN: Do you think obama yells \""I'M THE FUCKIN PRESIDENT\"" during sex"",101,258322798794133504",,0,
258403242248110081,RT @ABCNewsLive: Obama invested $2 billion in community colleges and proposed forging new partnerships between them and employers to cre ...,101,1,
258424132763529216,RT @Ted_Newton: This is why Obama lost: RT @AriFleischer CNN poll of debate watchers: Did O offer a clear plan for solving country probl ...,101,-1,
258359735236038657,RT @GovGaryJohnson: If there was still any doubt over who controls the Commission on Presidential Debates and its #debates... http://t.c ...,101,,
258340037517774849,RT @BtooCold87: MITT ROMNEY TRYNA TAKE RAMEN NOODLES &amp; GREAT VALUE PRODUCTS OFF DA SHELVES BRUH,101,-1,
258471763913084928,RT @TweetsEncourage: What Obama stands for goes AGAINST God's word. I don't understand how Christians can be okay w/supporting him.... C ...,101,-1,
,"""RT @AnnCoulter: HE HEARD YOU! RT@TheJimHughes Romney has to link Libya to the broader failure of Obama's \""apology first\"" policy in the A ..."",101,258394165874937857",,-1,0
258323117003390976,"RT @SheSheGo: Mitt Romney will do to AMERICA what he &amp; Bain did to #Sensata: Send jobs to CHINA, POCKET cash, and then INVEST it OVE ...",101,,-1
258430442737381377,"RT @MWM4444: FACT: Deeply unpopular one-term governor #Romney issued 800 vetoes, more than 730 of which were overridden. More than 90%!  ...",101,,-1
,"""RT @HuffPostPol: Romney, on achieving diversity in his cabinet: \""Find some women that are qualified\"" http://t.co/UjTBRx9n"",101,258417680665681920",,,-1
258323378862174209,"RT @THEHermanCain: Welcome to the bottom of the bus, Hillary. After all, this Libya mess can't be Obama's fault... http://t.co/Zj84m6g4",101,0,
258424417204441088,RT @thelittleidiot: im surprised more people havent mentioned mitt's comment about letting his female employees leave early so they can  ...,101,,1
258183680193863680,RT @StephenAtHome: Obama delivered pizza to volunteer campaign workers this weekend. He's obviously preparing for life in the private se ...,101,-1,
258360225676005378,"RT @MicheleBachmann: With high gas prices, why is President Obama obstructing American energy projects like the Keystone XL Pipeline? ht ...",101,-1,
258475170468089856,RT @RyanBabel: [VIDEO] Jay-Z – The Power of Our Voice. Vote for Obama http://t.co/mWbCfnP5 #ryanbabel.nl,101,1,
258398423051558912,"RT @glennbeck: If you voted for Obama last time but weren't sure and don't really follow the news, Obama didn't lose.  But he didn't win.",101,0,
258442560094232576,"RT @SkepticalAfrica: So, you're telling me..that Mitt Romney wants to be the President..but he sends jobs to China and hides his OWN money?",101,,-1
258409987095793664,"RT @London_Ukme: If Obama Don't Win, I'm FUCKED, You FUCKED, Yo Mama FUCKED, Yo Daddy FUCKED, Yo Niggas In The Pin FUCKED, Yo Grandma FU ...",101,1,
258388382118453248,RT @shaycarl: You'd think with how many times Romney asked her name Obama would have it. Poor Loranian. What was it again?,101,0,0
258185599134072833,RT @RepubGirlProbz: Marry me Paul Ryan!,101,,1
258430906732265473,RT @TheDailyEdge: RT ONLY if you think Obama won AND Romney creeped you out a little with his #bindersfullofowmen,101,1,-1
258410050383650816,RT @PatrickRuffini: RT if you're voting for Romney.,101,,1
,"""RT @thinkprogress: Romney says he's not \""in favor of taking guns away.\"" Signed an assault weapons ban when he was Governor  http://t.co/ ..."",101,258478214379368448",,,-1
258442807621062656,"RT @Shoes_ForLife: fuck the other side
O/
/? OBAMA
/ \\
????
??
??
??
??
??
??
??
??
??
??
??
??
??
??
??
??
??
??
??
??
??
??
??
??
??
? ...",101,0,
258424782477983744,RT @HumorOrTruth: Romney's 5 point plan: 1. Eliminate 2. You 3. Broke 4. Ass 5. Ni**as,101,,-1
261609718689181699,"RT @keder: Dear college kids: trust me on this, having a job when you graduate is WAY more 'cool' than voting for Barack Obama. I PROMIS ...",101,-1,
258342736950853634,RT @ezraklein: The Romney campaign's approach to policy arguments is downright postmodern: http://t.co/MNarmm45,101,,1
258378407681867776,RT @TruthTeam2012: Experts agree: Romney would have to raise taxes on middle-class families. http://t.co/0WyyVlAv,101,,-1
258272066426519552,"RT @PimpBillClinton: I hope Obama is drinking straight espresso, chasing it with tequila and blasting Cypress Hill's Greatest Hits to ge ...",101,1,
,"""RT @VanityFair: It only took 99 percent of two debates, but Obama finally touches the 47 percent. (\""Ew. Obama touched the 47 percent?\"" R ..."",101,258400306642169856",,1,
261602439852064769,RT @AriFleischer: Romney hits 50 in 3 polls that came out today. O's best number today was 47.,101,-1,1
258382841245757443,RT @emilyslist: FACT: Obama’s First Law on the Books? Lilly Ledbetter Fair Pay Act #debate #equalpay,101,1,
258272369515315202,RT @WillBlackWriter: When I saw Mitt Romney's $5 trending I assumed it was the average pay of his employees,101,,-1
258152576124583936,RT @WeLoveSunkissed: #COMPETITION! We want 3000 Followers &amp; when we get there we're giving away 12 bottles of Sunkissed &amp; mitt!  ...,101,,
258390868984205312,"RT @ItsRealTk: My TimeLine lookin like
Obama 
Obama 
Obama
F*ck Romney 
Obama 
Obama
And some hoe talkin bout forever alone and shit",101,0,-1
258444109545631745,"RT @StevenErtelt: And CNN's liberal moderator saves Obama yet again, steering the debate away from Fast and Furious",101,-1,
258272542568108032,RT @michellemalkin: Obama doesn't have an altitude problem. He has an attitude problem. Sea level won't fix it. But Nov. 6 will.,101,-1,
258410423391490048,RT @Inner_knowing: Mitt Romney can be President for Halloween,101,,-1
258384653088612352,RT @garyowencomedy: Romney might as well be Charlie Browns parents wan wan wan wan wan wan wan. Dont know what he's Saying,101,,-1
261598987780513792,"RT @BlGBlRD: #10ReasonsWhyYouCantSleep They comin' fo me, foo! :( #Romney",101,,-1
,"""RT @secupp: Trust me, Candy Crowley's revelation after the debate that Romney was \""right in the main\"" on Libya will not matter tomorrow."",101,258432328760692737",,,1
,"""RT @_prettymikesha: Romney said \""borrow money from your parents for college\"" umm I can barely get $20 what makes you think I can get $20 ..."",101,258418969755648000",,,-1
258325550509203456,RT @2ChainzLyrics: Mitt Romney's $5 plan says that people who are voting for Obama don't work &amp; don't pay taxes. I guess that means  ...,101,0,0
258494640888627200,RT @lemondefr: La résurrection d'Obama http://t.co/XnEWNpIl,101,1,
261603423206641665,RT @RealDlHughley: So Romney gets Stacey Dash Obama gets Colin Powell!!!! #TeamDl,101,0,0
258364337436106752,"RT @chrisrockoz: Pres Obama is listening to 8 Mile right now backstage. Hoodie Up. His palms are sweaty, knees weak, arms are heavy. #debate",101,1,
258419223737548800,RT @Google_Surveys: Instant #debate rxn from @Google_Surveys: RVs say #Obama 48.5%/#Romney 31.1% http://t.co/c1IJL7Cr @fivethirtyeight @ ...,101,,
258407093659394048,"RT @Helocene: MR. ROMNEY How do u spell dog?

Well u see, dog is an easy word, while getting a burger in AL, a family came to me and sai ...",101,,-1
258383793239519232,RT @hankgreen: I like how it appears that someone forgot to tell Romney the rules of the debate.,101,,-1
258379930637836288,RT @iamMatiasAmazin: Obama is the only president that will have kids watching the debate and actually listen to the points thats being made,101,1,
,"""RT @redsteeze: HAHAHAHA - MSNBC focus group \""How many of you thought Obama won?\"" - One hand goes up."",101,258433102727229440",,-1,
,"""RT @MARLONLWAYANS: Word on the street Obama went \""yo mama\"" on mitt Romney tonight. Did he go HAM??!"",101,258419298270318593",,0,0
258346147507236864,RT @MoveOn: Romney lied 27 times in 38 mins in the 1st debate. We've gotta feeling he will tonight too. TWEET #MittLies EVERY TIME! http ...,101,,-1
258384779173564416,RT @DLoesch: Obama's is Bush on steroids when it comes to spending and bailouts. #debate,101,0,
258392198578577408,RT @MikeDrucker: Romney's foreign police is just listing Middle Eastern countries in a worried voice. #debates,101,,-1
258397340635918336,RT @factcheckdotorg: CNN clock: Obama: 44:04. Romney 40:50.,101,0,0
258450142477307904,RT @gregorybrothers: Mitt Romney will not convince me he wants to lower taxes until he waves his hand downwards more. Oh! There he goes. ...,101,,0
,"""RT @RonTheAnchorman: I'm surprised Mitt Romney isn't using \""Once you go white, you're financially right\"" as his slogan."",101,258346409487642624",,0,
261603765914857472,RT @DRUDGE_REPORT: Former Biden aide writes angry tell-all... http://t.co/qVA2wjf9,101,-1,
258419625887424512,RT @jonathanwald: Obama has clearly watched some cable TV and worked on his listening face.,101,1,
258450895434563586,RT @Bryan_Murphy: Romney lost my mom with the veiled dig at single mothers. That's an impressive feat. Her vote was in the bag.,101,,-1
258433499252543488,"RT @BarackObama: Mitt Romney still won’t say whether he’d stand up for equal pay, but he did tell us he has “binders full of women.” htt ...",101,,-1
258411195650945024,RT @SheswantstheD: What Do You Guys think!? #Retweet Obama ...... #Favorite Romney,101,0,0
,"""RT @politicalwire: \""Obama acted like a president in the exchange while Romney was much less. It was Romney's Gerald Ford moment.\"" http:/ ..."",101,258407383032795136",,1,-1
258414080820387840,RT @HuffingtonPost: Romney's words went viral: 'Binders full of women' (VIDEO) #debates  http://t.co/Wl4gmbYw,101,,-1
258396098920603648,RT @iTweetYouLoL: Lindsay Lohan &gt; Romney,101,,0
258393406827548673,RT @TheFauxMilaniaG: romney's current expression: i *may* have just pooped #debate,101,,-1
258276534756966400,"RT @blackrepublican: The Democrat machine has thrown 'every' charge at Romney (racist, sexist, murderer) but nothing is sticking—it's dr ...",101,,1
258365751973515264,"RT @HomerJSimpson: Based on the Town Hall meetings I attend, Romney should be ready for at least one rhyming question from Disco Stu tonite.",101,,0
258347166190403586,"RT @TheNewDeal: Mitt Romney's $5 Trillion Tax Plan Shows That Mitt Shouldn't Want to Fire Teachers, He Needs Tutoring from Math Teachers ...",101,,-1
258425438697824256,RT @IJasonAlexander: 4 Romney 2 bring back jobs from China&amp;india he would have to insure American workers will also work for less th ...,101,,-1
261604374030188544,"RT @powerlineUS: Obama WP = 47

Rasmussen = 47

Gallup = 47

RCP avg = 47

The irony is delicious. #47percent #tcot",101,,
258365999479414785,RT @DamienFahey: Only 56 minutes and 600 more emails from Obama before the debate starts.,101,0,
258347344553209856,"RT @JoyVBehar: Apparently, Romney is very serious about prepping for tonight’s town hall style debate. Last week he bought an entire tow ...",101,,0
258452013438881792,"RT @KidCheeno: O/
/? OBAMA
/ \\
????
??
??
?? #Obama2012 
??
??
??
??
??
??
??
??
??
??
??
??
??\\O
??/?romney
??/\\
??",101,,
258277302247518208,RT @MlTTR0MNEY: Mitt Romney's $5 trillion tax cut is explained here: http://t.co/e8j7q3BG,101,,1
258366203536502787,"RT @michaelianblack: Good strategy to rattle Romney tonight: five minutes into the debate, Obama should walk over and lightly stroke Rom ...",101,0,0
258434028158451712,RT @AntiJokeOak: My timeline lookin like: Obama Obama Obama Fuck Romney Obama Obama And some hoe talkin bout she lonely.,101,0,-1
258401875110547456,"RT @TheDailyEdge: SERIOUSLY: If you love your Grandma, your wife, your mom and/or your daughter, how could you not vote for Obama? #debate",101,1,
258347915771269123,RT @TheDemocrats: Romney's job math is as bad as his tax math—and he's the candidate who says we don't need more teachers. http://t.co/d ...,101,,-1
258414378913783808,RT @DWStweets: Clear win for President Obama tonight -- proud to be supporting #TeamBarack here at Hofstra. http://t.co/IHkLPA54,101,1,
258376050537545728,RT @ArturasR: I think Mitt almost punched Candy. #debate,101,,-1
258138875485122560,RT @JRubinBlogger: @davidaxelrod so is Obama going to hide behind her skirt Tuesday night? Why would the president let Hillary end her c ...,101,-1,
258348464759525377,RT @AriFleischer: I think the odds that Romney wins a debate twice in a row are as likely as an earthquake hitting Boston tonight.,101,,-1
258414450271461376,"RT @simeoncastille: Obama was drilled in the 1st debate, just bc he had a better performance tonight doesn't mean he won the debate by a ...",101,-1,
,"""RT @michellemalkin: Obama: \""I am ultimately responsible\"" for Benghazi. Yeah. You will finally face the music on Nov. 6. #townhalldebate"",101,258389980165070848",,-1,
258407654517530624,"RT @aaronleavy: In honor of Mitt, all Staples three ring binders - previously $1.00 (man's price) are now priced to move at a lady-lovin ...",101,,-1
258383936030384128,"RT @itsDannyTosh: Rt if you think Obama is winning the debate, favorite if you think Mitt is winning.",101,0,0
258394730998673408,RT @BossMackTopSoil: Obama Should Walk Over And Slap Tha Shit Outta Romney,101,1,-1
258453429448503296,RT @robdelaney: WOW #WOW RT @BoStv: Blind Trust in Romney's words: http://t.co/I7uhGYtM,101,,
258394891556626432,"RT @hughhewitt: Romney does it again...a calm, collected unflappable alternative to a failed president  #debate",101,,1
258426141470236673,RT @JamesUrbaniak: Romney missed an opportunity to also mention his dropbox full of gays.,101,,-1
258367629352386560,RT @BobbyJindal: President Obama’s had 4 years.  He’s got a record he can’t run from.  #RomneyRyan2012,101,-1,
258420406812282880,"RT @RealRyanConrad: CNN POST DEBATE POLL: It's real bad for Obama, I just saw a guy scraping a Obama bumper sticker off his car. It was  ...",101,-1,
,"""RT @TheFunnyRacist: For the record, go read the transcript of Obama speech in the Rose Garden. Obama never calls it an \""act of terror.\""  ..."",101,258393548766994432",,1,
258368255834587136,"RT @dccc: The 6 studies Romney uses to defend his tax plan are actually 3 blog posts, 2 right-wing reports &amp; 1 op-ed. http://t.co/Vk ...",101,,-1
258397576003457025,RT @Pres_Bartlet: In the first debate Mitt Romney won the first debate by telling lies. In the second debate Barack Obama won by telling ...,101,1,-1
258435302211870720,RT @Friqhtz: Barack Obama about to lay hands on Romney,101,1,-1
,"""RT @joshgondelman: Someone needs to update Mitt Romney's firmware. He just said \""gosh\"" in an effort to sound relatable."",101,258411850176270336",,,-1
258373747864653824,RT @Roycelr: That's how u ANSWER THE QUESTION  President Obama! Tell him how! Give examples! Yes!!!,101,1,
258111156890267649,"RT @cher: Lets send Pres.Obama Energy! 2gether we r Strong! I Believe romney will Take From ppl who R Struggling,Not From RICH! He Knows ...",101,1,-1
,"""RT @ggreenwald: Someone in the crowd on MSNBC just said: \""I'd ask Obama about drones: we shouldn't be killing innocent people\"" - totally ..."",101,258349948406480896",,1,
258426526272458754,RT @trevso_electric: Romney is like that guy who thinks he's going to crush pussy at the bar by talking louder than the other guy.,101,,-1
261605123837542401,RT @BetteMidler: Want yet another war?  Mitt is your man!,101,,-1
258404447032590337,RT @funkmasterflex: Obama!!!!,101,1,
,"""RT @Ted_Newton: For what it's worth: \""Obama White House Pays Women Less Than Men\"" http://t.co/Uv1a49Y5"",101,258455750966390784",,-1,
258399144761249792,"RT @laeupy: Necesitamos un Messi en la Albirroja ,un Obama en la presidencia,un Lanata en el periodismo,un equipo Swat en la policía y u ...",101,,
258368695527673857,RT @musicloveri: me: one direction are so djksbgjvbfbg. parents: what? friends: what? teachers: what? obama: what? aliens: what? directi ...,101,,
258350912928616448,RT @mcuban: Romney's Tax Plan and Economic Growth http://t.co/RjBiOoPr,101,,1
258426674213953536,RT @foxnation: TWO FACT CHECKS: Obama: Did Not Call Benghazi 'Act Of Terror' http://t.co/KM538eDP,101,,
258456969294278657,RT @LatinosforObama: RT so everyone knows: Mitt Romney is the most extreme candidate on immigration in modern history. http://t.co/NOTDT3Zk,101,1,-1
258392555157336064,RT @msnbc: Romney somehow connects gun control to making sure people are married before they have kids. #msnbc2012,101,,-1
258368980073447424,"RT @pir8gold: ** RT tweet prayer chain =&gt; God, please give Mr Romney the guidence &amp; wisdom that he needs tonight. thank you. Amen ...",101,,1
258457519570161664,RT @TeaPartyCat: Dow Jones within 4% of it's all time closing high. It's almost like those Wall St guys care more about making money tha ...,101,,
258369206066753536,RT @michellemalkin: “Progressive.” RT @TwitchyTeam: Classin' it up: CNN contributor Van Jones calls Romney a 'douche' — twice http://t.c ...,101,,-1
258436294433206272,"RT @TheDailyEdge: Romney should self-deport out of politics, taking his #bindersfullofwomen with him. @rosieperezbklyn explains: http:// ...",101,,-1
258402281794453505,"RT @kaaaeeelynnn: With Mitt Romney in office. That means no money which means no more weave, leaving y'all asses looking like Calliou an ...",101,,-1
258421304116514817,RT @LOLGOP: Standing by my prediction that Republicans will end up being extremely embarrassed by the one week they loved Mitt Romney.,101,,-1
,"""RT @John_Da_Kid: The moderator literally just told Mitt Romney to \""SIT DOWN\""!"",101,258412500775739392",,,-1
258459068107194368,"RT @ppppolls: People who watched on CNN, MSNBC, CBS, NBC, and PBS in CO think Obama won. C-Span, ABC, Fox News, Fox viewers for Mitt: ht ...",101,0,0
258393670603116544,"RT @RealAlexJones: Romney just brought up fast and furious, Obama was smiling in a sick way.",101,1,1
,"""RT @LOLGOP: Mr. Romney, If you repeal ObamaCare and I can't afford my child's surgeries, what will I do with all my \""freedom?\"" #Rejected ..."",101,258281423776141312",,,-1
,"""RT @davidfrum: Biden used phrase \""middle class\"" 3x as often as Ryan. Ryan addressed the middle class as \""you.\"" http://t.co/hOPBTK8z"",101,258369749363339265",,0,0
258402403982905346,"RT @HeathMayo: RETWEET if you think Romney won, FAVORITE if you think Obama won. #debate",101,0,0
,"""RT @TheDailyEdge: Cool-Hand Obama: \""Get the transcript. Candy: \""He did call it an act of terror.\"" Obama: \""Can you say that a little loud ..."",101,258427382870978560",,1,
,"""RT @SpeakComedy: What did Barack Obama tell Michelle when he proposed to her?
\""I don't wanna be Obama self\"" haha"",101,261606068826804224",,0,
,"""RT @thinkprogress: Romney says he's not \""in favor of taking guns away.\"" Signed an assault weapons ban when he was Governor http://t.co/7 ..."",101,258392693460303872",,,-1
258437396251672576,RT @MMFlint: Obama wins! Tigers win! Detroit wins twice!,101,1,
258421564159172609,RT @evgenymorozov: Mitt's 5pt plan: 1.Binders full of women 2.Binders full of jobs 3.Binders full of immigrants 4.Binders bull of coal 5 ...,101,,-1
258387811575676928,RT @KiLo2k12_xoxo: I like OBAMA. Not because he's black but because he knows the struggle. If you ain't never worked for nothing then yo ...,101,-1,
258460803617939456,"RT @SarabNY: So who did #Romney alienate so far? I've got:
- women
- binders
- Venezuelans
- Arabs
- china
- single parents
Did I miss a ...",101,,-1
258369904888131585,RT @QtipTheAbstract: Obama better put on a James brown like performAnce,101,0,
,"""RT @pourmecoffee: A-Rod texting Obama, \""how did u get ur mojo back askng 4 a friend\"""",101,258412788156858368",,1,
258393754279489536,"RT @michaelscherer: Both Obama and Romney have supported lowering rates and eliminating loopholes. Main contrast is over raising net, an ...",101,0,0
258370013554167808,RT @YABOYMITT: obama just shoulder checked me yall smh im bout to whoop dat ass #YABOYMITT,101,-1,
258421744099000320,RT @TichinaArnold: Any1 who thinks #romney won the #debate 2nite needs their head examined. Hopfully they hv #ObamaCare 2 pay 4it. #Obam ...,101,1,-1
258374171967500288,"RT @DickMorrisTweet: #debates a canned answer. Seems not to be relating to the kid.  Romney really related to him, but Obama is talking  ...",101,,1
258353761481809920,"RT @obama_countdown: 3 months, 3 days, 16 hours, 59 minutes, and 58 seconds  until #Obama leaves office.",101,-1,
258415666581876737,RT @NewYorker: RT @ryanlizza: First time Obama has rattled Romney rather than the other way around.,101,1,-1
258395122163654656,"RT @xo_breee: Obama Got The Trap Niggas, Hood Niggas, Twerkers, Hoes, Dope Boys, &amp; Weed Smokers Watching The Debate. Name One Presid ...",101,1,
,"""RT @chrisrockoz: At the debate tonight, Obama needs to walk out holding Bin Laden's skull w/ a bloody stained t-shirt &amp; say \""Somebod ..."",101,258370872363057152
""RT @TheNewDeal: Saying Romney Has Nothing to Do with Bain Capital is Like Saying Bin Laden Had Nothing to Do with the Taliban. Romney CR ..."",101,258115294931873792
""RT @TheNewDeal: Colin Powell on Romney: “I've never been more ashamed for a candidate. Politicizing fallen Americans is pitiful and unac ..."",101,261606574873784320
""RT @RepubGrlProbs: Ready to watch Obama get owned. Again. #debates"",101,258371162525016064
""RT @RepubGrlProbs: \""But that's not what you have done in the past four years...\"" Romney calling out Obama to his face! Yes! #debate"",101,258376843151933440
""RT @indecision: Paul Ryan believes the free market should decide which dishes are clean and which are dirty."",101,258265153127186432
""RT @me_TAKE_wasYurs: Obama is the first president to get Teenagers to watch the debate . ?????????????"",101,258395193517150209
""RT @AntDeRosa: Mitt Romney’s ‘new math’ for '12 million jobs' plan doesn’t add up http://t.co/YPw59CUU #debates"",101,258371518973739008
""RT @donnabrazile: POTUS debate performance caused a lot of people to give Romney a second look. And if Mitt is lucky, they won’t look to ..."",101,258175084215271425
""RT @HuffingtonPost: Romney reverses contraception position under pressure from Obama #debates   http://t.co/axlPjbeG"",101,258408792302174208
""RT @JenGranholm: So glad POTUS called Mitt out on autos. Romney stabbed us in the back. No one in private sector was willing to be the d ..."",101,258405235322658816
""RT @ThePoke: If Romney and Obama switched hair with their wives...  http://t.co/hKGBoaln (by @shelbywhite)"",101,258464576419540992
""RT @gracehelbig: Mitt Romney's name sort of rhymes with \""Shit Calmly.\"" #debates"",101,258336516382785538
""RT @HerPussyStank__: Obama Got Teenagers Watching An Actual Presidential Debate... He's The First President To Do That !!"",101,258395264711262208
""RT @DWStweets: RT @TheDemocrats: At tonight's debate, Mitt Romney said he had \""binders full of women.\"" We found one: http://t.co/gBubhOoP"",101,258439615692828673
""RT @Gabby_Hoffman: CNN poll- 58-40% Romney better on the economy, 49-46% on healthcare, 51- 44% on taxes, &amp; 59-36% on deficit. #tcot ..."",101,258428508131442688
""RT @nytopinion: Obama won, was \""more poised, more fluid, more natural,\"" says David Brooks."",101,258400675384414210
""RT @politifact: Production's down where Obama is in charge? Half True. http://t.co/KRvQCgzq #debate"",101,258376993974935552
""RT @rolandsmartin: Will Romney finally spell out which deductions he will get rid of? This questioner is pressing him right now"",101,258382480170708993
""RT @JerryLaVigneJr: Romney wife poo."",101,258405449395761152
""RT @GovGaryJohnson: \""...new survey finds that neither [Obama or Romney] is inspiring much hope for making our lives or our society bette ..."",101,258266053631672320",,,
258398058264526848,"RT @OhHeWantsTheP: Gov. Romney what is 2+2?

Romney: Ive been doin math all my life, I Owned businesses, I saw God, pres obama never saw ...",101,,-1
258440110108971008,"RT @keithboykin: For a guy who has $100 million in an IRA when the legal contribution limit is only $6,000/year, maybe Romney shouldn't  ...",101,,-1
,"""RT @ToddABailey: #ObamaDebateTips Address Romney as \""Mr. President.\"""",101,258357733995188227",,,
258416619632603136,RT @FloridaJayhawk: Obama took his own quote from the Rose Garden out of context to lie to the people! BRILLIANT PROPAGANDA! @BretBaier  ...,101,-1,
258381360429948928,"RT @TeamRomney: FACT: Every American's share of the debt is currently $51,000 - an increase of $16,000 under Obama. #CantAfford4More #De ...",101,-1,
258405536851189763,RT @totalfratmove: Romney forcing Obama to compare pensions on national television. #TFM,101,0,-1
258390452129107969,RT @FemaleWeezy___: Barack Obama The First President That Got The Young Community Watching The Debate !,101,0,
,"""RT @RomneyResponse: USA Today: \""Swing States poll: Women push Romney into lead\"" http://t.co/x5RSUEa1 #RomneyRyan2012 #tcot"",101,258179404411330560",,,-1
258409358101204992,RT @goldietaylor: Now @maddow is playing the Rose Garden clip. PBO called it terror. Romney lied. Got caught #assout,101,,-1
258405650470686720,"RT @Prettii_Caramel: Lamborghini Mercy, 
Republicans So Thirsty,
Rommney On The Stage 
Thinking Obama Bout To Hurt Me 
#Swerve",101,1,-1
258467858139451392,"RT @MikeGrunwald: My favorite non-Libya moment was Obama explaining econ collapse created $1.86 gas, and yeah, Mitt could bring it back. ...",101,,
258378042647379968,RT @JenGranholm: Romney is bordering on disrespectful tonight #Current2012 #debate2012,101,,-1
,"""RT @NolteNC: Congrats @CNN: Heckuva day. One of yer guys calls Romney a \""douche\"" on the air, and Crowley is a total DEBACLE in front of  ..."",101,258468989716553729",,,0
258392962042576897,RT @sbellelauren: wow romney just blamed multiple murders on one parent households i don't even have a joke for that,101,,-1
258441194995081216,"RT @KatrinaNation: Mitt Lies-- He supports Pell grants? His running mate, his party deepsixed those grants &amp; stood w/wall st loan ag ...",101,,-1
258381410975502337,RT @itsFacebookGirl: HAHAHA!!! OBAMA JUST SAID BIG BIRD!!! Politics is sooo cool noww!!!,101,1,
